"Exp","ID","Section","LM","NearFar","Site","X","Y","Z","step","yaw","pitch","CurrFlowerDist","FlowerX","FlowerY","FlowerZ","LeftLMx","LeftLMy","LeftLMz","RightLMx","RightLMy","RightLMz","stops"
"1","9","Test","Y","NA","NA",994.9984356,158.7675995,5295.336406,31.8767663565511,1.20669921166312,0.0869609020967939,286.155090793998,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1025.904347,157.6333515,5287.612006,61.7310091466895,1.20186749368936,0.0552569527895084,302.84745945123,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1061.315649,152.0330011,5337.865297,53.414895916067,-1.57213928966038,-0.459160930059492,272.586951929506,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1102.01226,171.2646705,5309.106301,93.181581860555,1.23343762010035,0.0232484875254522,320.003771113332,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1173.46934,202.7841329,5359.931653,70.4226324513317,-1.08173353179939,0.370353257040025,334.953694258993,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1236.442298,201.0035062,5328.458123,92.4617700578659,0.852402443394419,0.0141969351990819,402.577867253964,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1321.932281,197.3536485,5363.491254,160.408511653675,0.439146033993174,0.0460531203209895,455.155139656092,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1430.020264,183.6494129,5481.220063,69.6866149123819,-1.24980137398182,0.14645568725811,518.861306132392,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1491.897593,167.6272141,5453.458406,89.7128301261248,0.801681472727163,0.0165732839040422,583.752521941404,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1572.651943,145.5565254,5485.707616,167.087804958886,0.637171382619806,-0.120833432024564,657.532414911376,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1659.794376,124.2718627,5626.673903,92.3986431722417,-0.0932337187596773,0.177157536793842,741.382599784394,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1712.91697,96.53481481,5697.002812,165.412116693905,0.0902654898612038,-0.0188208314335992,803.433932811577,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1796.759618,49.85816322,5831.735395,188.648032819642,-0.0220404214406565,-0.000309126759510336,918.623966600889,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1895.752087,-3.319343218,5983.26336,184.426972141902,0.0182621976177714,0.0668409559779802,1068.49384067766,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1987.752535,-67.00946431,6129.867569,139.760909143076,-0.282028270833682,0.342539588841237,1222.47876097584,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2067.851579,-156.5254799,6201.310818,169.142248850965,0.192179245503408,-0.167662220306884,1342.45882914938,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2156.332903,-241.6643556,6317.635912,237.631356859998,0.167053087987159,-0.243392015333386,1493.74005974267,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2262.319109,-308.2679582,6519.624887,112.825933216674,-0.31259663740202,0.34001910520668,1703.62020486238,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2327.730519,-374.2002922,6583.687091,214.324940347955,0.32932369852548,-0.236607038198386,1808.72167734845,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2416.977981,-455.1881429,6760.918687,187.7217649133,-0.04989478806612,0.109760333803459,2002.76910446007,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2498.43946,-544.7349306,6904.39294,203.498040495321,0.119536269796715,0.0356444990774069,2176.80233969357,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2566.188382,-648.1194132,7066.050556,169.442822341551,0.141713134773573,0.190499492966313,2359.39139948307,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2598.242564,-760.2803221,7188.946162,138.373780627974,0.13008056607355,0.217128168546735,2499.12419522217,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2608.414834,-872.0685585,7269.861045,147.437622780382,0.218009704197575,0.0683270222582918,2600.47221260232,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2601.123302,-996.8338489,7348.080662,178.194455597177,0.073699428504614,-0.132389625638405,2697.84965609568,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2582.209579,-1133.77349,7460.522068,162.079904985331,0.315768024388552,0.0743333168514815,2821.01227906716,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2538.520481,-1265.687397,7543.94796,171.690982430788,0.124183064103278,-0.0192739504957593,2913.94184545344,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2480.126133,-1403.475027,7628.105328,169.896303425692,0.0372044423611104,-0.0942139746540612,3008.58688562016,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2411.855188,-1529.682138,7719.075637,151.413145582984,0.924310032938166,0.00148970155063255,3103.5305692086,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",2310.658141,-1642.309953,7719.346971,171.239094338939,0.533466292159201,-0.189765620912624,3119.4192115991,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1150.734694,-1542.464292,6931.563711,238.75544125489,1.04380614578896,-0.809905432050562,2177.47063336254,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1161.089982,-1345.631915,6796.827138,170.79239146167,0.270894451175993,-0.462156495228262,1942.52376546564,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1169.178554,-1176.498206,6774.502164,193.716190457124,-0.263469631909075,0.352138661647724,1802.35264402534,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1176.862696,-1005.723914,6683.381049,202.895972471878,-0.110554279761718,0.113114587362464,1618.6882872118,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1173.814855,-838.8108678,6568.06617,150.444922727392,0.072872977854388,-0.25998298369651,1421.29185195156,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1176.175669,-697.2181833,6517.276279,197.131784451781,-0.148639196272814,0.471664492436116,1290.29107138225,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1161.521609,-562.2149331,6374.376589,168.785361676826,0.040480913827887,-0.0757904869075481,1095.08182999679,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1154.49808,-437.6434154,6260.705549,195.563477853718,-0.170445814550887,0.199506329785717,930.71454393971,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1118.158983,-322.323173,6106.998732,161.267493741545,-0.00487910365992938,0.0834734176701973,736.068290278892,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1085.81924,-238.4171713,5973.128913,142.920732637686,-0.233722207371714,0.0136014777603577,577.61006656458,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",1030.007275,-165.7237464,5863.461113,106.991539831216,-0.0838965010470503,0.0317106438324742,438.340406738124,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",980.6090292,-114.2528987,5783.725583,80.3887384254028,-0.381571307733137,-0.0681585953795206,338.36457307463,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",926.106429,-70.86998937,5743.60403,57.2841196276041,-1.15274866936275,-0.0129155608626508,274.086913839009,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",884.5613788,-39.33553631,5767.290681,122.335306116763,1.53571570786242,0.189565111661414,269.614582812348,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",825.189051,7.558058397,5671.156168,131.905526889305,0.101323115558512,0.122564919727386,192.939460136989,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",769.6846427,42.84608586,5556.818581,85.3467118881744,-2.47672211842347,0.246351638648689,181.297446315814,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",751.6536797,44.93447021,5640.212731,122.862614720813,2.77674018713278,0.00433468396665267,206.856121708904,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",733.0643062,47.40840914,5518.789764,28.0416307814912,-0.150963079890965,-0.0285156522895713,216.619722949732,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",724.7102288,48.77217562,5492.056216,19.9219407148096,0.0516241560130604,0.169487846999343,231.059090149532,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",719.7933491,46.3707614,5472.900506,9.77588077985516,-2.43249160051859,0.384196756756708,243.294356092553,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",716.011697,41.64084569,5480.574804,10.65176610138,-0.119747140112942,-0.636401904061483,245.366289626191,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",712.5090152,43.0361481,5490.536956,9.71350577410319,2.67458042829995,0.258149605586512,244.267183025508,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",711.2702988,41.80797119,5480.981363,37.6730824326522,3.14152069325692,-0.192087406598471,249.120695482298,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",716.1057927,44.26657364,5518.261846,20.3385456809749,-3.14145345178969,0.248414567584413,232.887455340285,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",713.5361752,40.56322649,5498.429077,44.680693543153,0.21304443341032,-0.177544602643463,241.920227994253,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",717.2936977,40.31471219,5453.907356,18.3819139737482,2.92633623552173,-0.202536054427118,255.916212507663,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",719.649461,43.91210355,5471.779231,100.230380454165,0.100809505317011,-0.0931853209488674,244.843811219917,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",722.5541432,72.58850737,5567.775876,72.5696077846816,2.90497780437174,-0.000578853955542302,210.024896853284,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",704.2201287,93.39127611,5500.712796,18.9896191388076,-0.114211637932345,0.22643902985099,232.822149812756,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",697.172124,94.61145157,5483.12182,21.2793074269158,-2.39622828235608,-0.249016909540273,244.905166516946,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",689.9597181,101.1700525,5502.036758,39.1476965255259,2.33712950300069,0.0944640292153354,244.338947735002,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",673.6768792,109.6693773,5467.465487,11.4449824962332,-2.30644187499208,-0.360829293336407,269.875955782303,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",669.9924329,115.9384507,5476.303541,11.1665639961311,2.01906281592276,-0.145654196957837,269.340486043433,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",664.4355337,123.3461991,5470.063486,27.4703453165683,-2.53525081143827,0.578806037130426,276.136864759969,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",667.7215109,127.3570263,5497.040059,19.2337658740982,3.0183346100349,0.0958996269607907,264.037851893311,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",663.072105,128.3304134,5478.402106,0,1.81526578820007,0.0506298710075478,274.177309681111,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",663.072105,128.3304134,5478.402106,0,0,0,274.177309681111,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",663.072105,128.3304134,5478.402106,9.36116867709104,-1.4248186343118,0.282747065068605,274.177309681111,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",664.3797102,125.7186971,5469.508255,9.87630934975553,-0.772656905721226,-0.168648570035824,276.241442810199,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",658.6253282,124.5942685,5461.560662,18.4162564489363,0.378010528505968,-0.103919974918517,284.622238527286,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",654.0930679,124.4068215,5443.711797,0,1.81946501152706,-0.0101785201142645,296.04774226563,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",654.0930679,124.4068215,5443.711797,14.6795181035247,-3.07385420113373,-0.190531331146075,296.04774226563,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",639.7122504,127.186838,5442.73617,12.254240417417,-1.54009373478228,-0.242069026829478,309.319025555761,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",638.618826,132.3242203,5453.807671,26.9095304111338,0.0536007667908114,0.453700902083592,305.688461826463,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",634.5441045,131.7564567,5480.400849,64.6978998826691,2.94799461849407,0.145835590109948,300.394853170128,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",631.8936427,121.0061333,5416.657427,37.5711084456121,-0.07427886414039,-0.0557449106582349,328.230726227459,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",627.5781315,116.8371587,5379.568558,9.98234755135387,-0.000581746344252121,0.267585112949387,351.109282491299,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",626.5008286,113.1458481,5370.35656,0,1.68721316111576,-0.37877633650914,357.38744988437,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",626.5008286,113.1458481,5370.35656,0,0,0,357.38744988437,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",626.5008286,113.1458481,5370.35656,8.35594263564156,1.45432199919046,0.432810721438068,357.38744988437,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",627.3823419,109.6411652,5377.89061,19.8551439568119,-2.76106955983244,-0.106113805412991,352.780383081598,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",632.2902685,103.2693237,5359.737411,10.1006385651583,1.27797557589798,0.0637169985548138,359.722682458291,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",641.6269844,99.4253114,5359.468701,2.74179496589526,0.279884020195357,-0.819629660497344,352.886658126598,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,-0.25111203545135,0.429215745917452,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,0,0,0,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",644.0418861,100.5663308,5360.088188,8.67280731520342,1.4511994932725,-0.0102335432912918,350.469516332383,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",645.0766013,100.6550828,5368.698593,5.43873737289021,-1.88902574133504,1.11317398814259,344.512779511267,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",647.2979759,95.80080694,5367.658706,51.523124629152,2.02952384899359,-0.881628419758409,343.973437695863,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",646.2474187,84.49097426,5417.914217,50.7625832308712,3.00198089824623,0.121505904826563,319.591305267594,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",640.5853372,67.42751866,5370.441918,35.2194303376275,3.14154509833445,0.150805147374516,352.621042519128,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",644.2599664,50.73986394,5401.238469,13.1740727050092,-3.14128759273013,0.0873452781954002,337.123399068385,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",642.9585368,43.50948923,5390.303015,17.061563345448,3.14122665568228,-0.509437556113342,345.808332516046,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",644.9758356,42.29010245,5407.20096,8.79814552763842,-3.14150418655814,-0.0719868773218327,335.978515938732,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",643.93368,42.29411509,5398.464756,0,1.68952683327386,0.000456077945801584,341.171429915171,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"Y"
"1","9","Test","Y","NA","NA",643.93368,42.29411509,5398.464756,34.5798096131263,-2.26871329189872,0.906076611612191,341.171429915171,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",630.2264268,15.07670289,5382.121962,40.2651394806561,-0.346733310264386,-0.143620161205943,369.13465323948,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",605.0471904,-12.73442446,5367.499079,93.8700352741638,-1.64945982091184,-0.314417966358547,406.331391961532,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",568.4388637,-53.39877891,5443.773742,60.9966111879241,0.650314933280093,0.598745233649116,422.553233929034,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",541.2696264,-106.210768,5457.677444,85.5281211634804,0.704372201938112,-0.13809896454281,467.463327956141,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",490.0895054,-173.6664405,5445.619792,134.326073618069,-1.23618966148169,-0.207991660659814,548.557841368724,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",435.0289856,-260.2728593,5532.286749,97.5178572767284,0.889243327704564,0.264350918795556,631.912693776859,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",379.8746129,-340.439752,5538.689637,120.583401476764,-0.482723034998367,0.0384589649258611,725.545759408338,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",326.3341875,-442.1347867,5575.184835,110.797602993784,0.0894260804499587,0.191587441384212,833.454153876909,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",290.8304533,-545.2041278,5594.991516,158.514326208943,-0.75206331546427,-0.292367378146437,932.589167268992,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
"1","9","Test","Y","NA","NA",260.8878396,-669.6405166,5688.510587,132.205518289194,-0.102821634708632,0.280550064195909,1052.65349280852,920.7072021,142.1172886,5571.177512,594.6255376,191.7896529,5477.095442,734.7041448,188.3139664,5795.130235,"N"
