"Exp","ID","Section","LM","NearFar","Site","X","Y","Z","step","yaw","pitch","CurrFlowerDist","flowerx","flowery","flowerz","LeftLMx","LeftLMy","LeftLMz","RightLMx","RightLMy","RightLMz","stops","stops"
1,3,"Test","Y",NA,NA,1697.232419,160.138178,3769.403885,0,0,0,1321.45519456974,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1697.232419,160.138178,3769.403885,0,0,0,1321.45519456974,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1697.232419,160.138178,3769.403885,0,0,0,1321.45519456974,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1697.232419,160.138178,3769.403885,0,0,0,1321.45519456974,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1697.232419,160.138178,3769.403885,0,0,0,1321.45519456974,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1697.232419,160.138178,3769.403885,19.1268404042206,2.66091702260102,-1.09573608879477,1321.45519456974,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1689.475307,156.0930776,3752.395052,30.2910506453813,-0.225172034071543,0.582271380692572,1319.08123619889,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1669.394721,138.9777061,3737.516145,52.0300158138545,0.124489350744427,0.176665567013687,1301.62261424226,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1628.355286,112.0102196,3720.321902,67.7147353412771,-0.00470065768443995,0.236459586157447,1264.35414876948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1572.224077,74.74679643,3713.538831,89.3540642166872,-0.025560919100676,0.469282665971707,1208.128982044,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1503.990941,26.89266112,3745.762575,96.4947201550158,0.000746353125354648,-0.140358950736796,1123.74080396299,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1427.003614,-27.01539786,3767.628157,100.418319719361,-0.0273489396492788,0.0552261880799639,1035.60068320454,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1349.578466,-84.4481793,3795.746852,110.453984584541,-0.0393593551384468,0.333793523295151,945.474266713216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1279.421606,-140.9012778,3859.708914,97.4276606556294,0.340016994489095,0.283057059844406,848.959234963119,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1222.325087,-160.9421193,3936.066633,91.5759103935099,0.226774056472766,0.230123237250007,765.659349200855,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1183.557437,-165.2548778,4018.919616,107.505712354032,0.501211254529483,0.127156631646716,702.85993525324,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1152.959556,-152.6624264,4121.206849,30.4719842507488,-0.00976840317593775,-0.245421972531854,653.60336028312,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1137.973142,-146.6653279,4147.052236,35.4803564648227,0.412317816474969,0.418513500989828,636.520800403562,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1134.504655,-143.1439143,4182.18662,0,2.34862276756279,-1.43103232887806,631.175278873002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1134.504655,-143.1439143,4182.18662,0,0,0,631.175278873002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1134.504655,-143.1439143,4182.18662,0,0,0,631.175278873002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,1134.504655,-143.1439143,4182.18662,4.92975068725855,0.0726064281254534,1.30502105527642,631.175278873002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1135.796079,-143.2378451,4186.943283,9.84865826199475,-3.14159261085659,-2.61004226585377,632.284432828408,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1133.216073,-143.0501901,4177.440419,14.3255147213711,-0.35334262956636,0.141867616253102,630.105062818609,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1127.75911,-144.6237137,4164.288767,62.0903023864606,-0.0406805473969323,0.206745681037678,625.251578975987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1093.79958,-155.9309614,4113.553157,82.3830141328168,0.0915412897088639,0.00716542983517843,596.102314583768,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,1047.089927,-166.8615785,4046.577856,83.0029269674859,-0.054824805365667,0.160990747792204,564.349650292801,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,990.9215547,-183.2992595,3987.718681,67.2538497143487,0.0692152637976324,0.364500490544931,531.031578622642,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,931.0339346,-196.4076625,3960.065055,60.0992883972575,-0.0549026779169264,0.452526771427197,489.79906907236,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,873.1421842,-212.4538378,3961.794205,49.7761855547768,0.12703359694663,0.503882493540654,439.390419218059,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,830.7018244,-218.5798564,3987.071792,25.2933806821871,-0.235637640424456,-0.044704463557745,390.069965814179,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,809.9457233,-226.8458494,3998.929816,30.6820922730684,0.166255051889318,0.660470263531274,366.403568120617,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,797.6518824,-229.5013814,4026.915534,8.92328233017898,-0.392651193351221,-2.23850420641255,340.92716383461,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,794.2589423,-231.8495528,4019.00358,9.43075012051228,0.324080222651486,2.46456255829577,342.412316109577,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,792.4917271,-232.360226,4028.253186,17.5758358033692,0.148000273655079,-2.22156788456534,335.973929831166,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,780.9567968,-233.9070906,4015.082666,23.1086149798248,-0.0330745309790417,1.03280021735476,333.706643488195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,758.5591768,-237.6684206,4019.349644,49.4666552042439,0.051042066279086,0.446394511948122,313.32522991086,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,718.9154756,-242.2613016,4048.576898,37.9935559274555,0.659208151098111,-1.28881049459535,264.642719765206,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,693.1659571,-226.6905627,4025.381539,48.4545106193546,-0.668376522979871,1.93633311585566,259.020116119926,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,679.3638906,-228.4179681,4071.796608,14.5572946550041,-0.116170414974239,0.0700757740562903,218.14632586476,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,676.2636034,-229.1788903,4085.999567,0,-2.90091407751994,-1.34970741176447,207.222345942638,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,676.2636034,-229.1788903,4085.999567,0,0,0,207.222345942638,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,676.2636034,-229.1788903,4085.999567,0,0,0,207.222345942638,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,676.2636034,-229.1788903,4085.999567,0.920538098862209,-1.56776424317227,0.0944646093524609,207.222345942638,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,676.2663821,-228.2624606,4086.086396,19.055909714697,-1.55822312067347,-0.900823650955312,207.116036275831,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,663.078803,-228.0566479,4072.332375,23.0984466670906,0.394790364653786,2.11660167042355,205.225118916367,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,657.6223959,-225.682556,4094.651191,5.67412527981954,2.9317395038377,0.106233046353093,186.887771686031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,658.4770799,-225.8562918,4100.257886,14.4312468020681,2.47062699669037,0.0478619081001956,184.306089082778,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,657.1102145,-226.5513406,4114.607432,0,-2.67116950133612,-1.46433758327399,175.33366288353,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,657.1102145,-226.5513406,4114.607432,0.927042834203658,-1.56813927733549,0.0949526924673638,175.33366288353,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,657.1126666,-225.628477,4114.695325,0,1.56813927733549,-0.0949526924673638,175.234417255706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,657.1126666,-225.628477,4114.695325,0,0,0,175.234417255706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,657.1126666,-225.628477,4114.695325,5.29563495032104,-2.20197794992239,-1.30963130136811,175.234417255706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,656.3057851,-224.5245603,4109.579266,0,2.20197794992239,1.30963130136811,177.221854786564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,656.3057851,-224.5245603,4109.579266,0,0,0,177.221854786564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,656.3057851,-224.5245603,4109.579266,12.8437748269716,3.04784537274723,-0.402654896625582,177.221854786564,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,644.5410928,-225.6307106,4104.546275,10.2670495567602,0.804088219585861,-0.205388165434566,170.509395432397,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,638.152356,-220.1356197,4098.681096,38.8690900717393,-0.41190834405552,2.09160497511107,168.861730929689,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,634.9156175,-219.1399352,4137.402386,1.21980356539734,-1.96592377393776,-0.763958520088594,144.406925995052,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,635.0041847,-220.0530241,4138.206342,5.00236241134042,1.44701131794725,0.623684055302551,144.129823945036,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,633.9032083,-220.2997786,4143.0798,5.98246825859227,-1.73825633071581,-0.148259494396551,140.922015059312,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,634.7337232,-222.3321229,4148.644847,45.3725244678252,-0.62522992665975,0.148686494913393,139.361904733562,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,643.401251,-227.7376097,4192.852546,62.7985323153173,-0.299725968812813,-0.0861272809644247,136.639679667461,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,662.1103905,-232.672609,4252.59591,41.0305138671687,0.0109207872141852,-0.241045868036235,161.920186235542,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,682.9295757,-238.4080785,4287.483859,48.7662167577798,-0.39982049869098,-0.10004642714545,194.320056826968,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,712.3546481,-234.5312171,4326.178548,27.9206640992854,-0.773597171695925,-1.47432009514681,237.81480081,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,726.9939795,-215.9081889,4311.398958,26.7418325328611,0.360180092999377,1.68048551474085,243.031197594797,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,736.9057347,-209.9071302,4335.500203,5.35995029227708,-1.68485410180271,-2.41828544245378,263.044220154628,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,736.0145719,-208.755255,4330.341901,0.97632475903208,0.661751214251264,1.39479463372597,259.790474658941,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,736.0177558,-207.7837324,4330.438564,10.3218742603528,0.0974382363654305,-0.926973601822123,259.866741579886,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,736.7198324,-200.8364257,4322.837044,18.5941767735192,0.0233176621213338,0.111556687630841,257.245668443254,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,738.4549547,-186.9190509,4310.628873,31.9679364992303,-0.534479517495933,2.2584764360038,254.704984735211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,738.0906051,-186.0817775,4342.583766,0,1.98124273063527,-1.54222900531435,269.176857671097,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,738.0906051,-186.0817775,4342.583766,0,0,0,269.176857671097,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,738.0906051,-186.0817775,4342.583766,24.5149886295981,-2.12234113278522,-1.26306596489781,269.176857671097,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,734.1996155,-179.7573584,4319.220406,15.3466670223709,0.194750315442016,1.46595669284708,255.464632338969,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,728.949395,-165.6721686,4322.312784,16.6117607615832,0.038687281407298,-0.935098656013873,254.617290993389,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,725.0853901,-153.9378185,4311.207601,16.5338391453484,-0.823549469752021,2.09515785277511,248.973630954107,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,721.9829496,-152.5182034,4327.385592,0,2.71245300568792,-1.3629499247105,253.947545183706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,721.9829496,-152.5182034,4327.385592,0,0,0,253.947545183706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,721.9829496,-152.5182034,4327.385592,0,0,0,253.947545183706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,721.9829496,-152.5182034,4327.385592,0,0,0,253.947545183706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,721.9829496,-152.5182034,4327.385592,41.6527917152826,3.02077628750937,-1.35775330024436,253.947545183706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,713.2402842,-153.5796299,4286.674485,11.3031363541782,-0.455165358843635,1.60333742319871,229.071590999082,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,704.0452453,-159.5512596,4289.422537,62.029549834835,-0.490682524923486,-1.48960355641112,220.29278657243,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,694.4272836,-176.9852118,4230.675476,42.752516373991,0.23304824827243,0.0357789549708392,191.998512835395,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,684.2347872,-188.2112655,4190.702155,8.42318538618638,1.62843490378351,0.534586908630864,179.053784743882,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,679.6238772,-183.5126503,4185.447388,14.889287324736,-0.275345197496083,-0.710993510669784,175.853559896898,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,677.2317506,-182.1446811,4170.815325,0.99255607695258,1.00099632923728,1.00959296944349,176.117177796754,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,677.1852908,-181.2222891,4170.451729,4.64951052114573,-2.32702780861191,-0.961161329587266,176.323047730361,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,676.4374525,-182.0024644,4165.92956,9.92844961015213,-0.555716118469735,0.45346630557544,176.429241902957,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,675.1322542,-188.1707497,4158.259956,22.8206128819388,-0.245211474073573,0.592339557926032,176.035519000831,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,675.9342815,-210.0210732,4151.725395,20.6101225038079,0.0125387186592296,0.434780706366925,176.652681940689,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,676.4267965,-230.4108324,4154.690576,40.6599892359853,-1.06098754718077,-1.4814239334491,176.771730604869,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,684.7555084,-234.8069287,4115.136289,14.7624519395485,-0.734918535718312,-0.0159454494438467,199.765744949016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,687.8468002,-234.0200283,4100.722591,0,0.249260077855686,1.35299825369317,209.307631383358,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,687.8468002,-234.0200283,4100.722591,4.80261631890669,0.2454599393386,1.39938250583624,209.307631383358,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,688.6414542,-234.2190982,4105.454823,12.770495361843,0.251387308852806,-0.520645841242033,207.674140644754,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,695.8053003,-238.103449,4115.287253,28.9017991288414,-0.546703182011399,-1.86158275620739,209.871535687539,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,711.8159558,-237.3045608,4091.238663,19.8258176983981,0.0973819356471446,0.735925749376767,235.008620370746,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,731.0187441,-238.2178803,4086.392859,15.4155062837039,-0.28735924731378,-0.512663775652345,254.174386318065,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,741.876929,-235.5626201,4075.777434,18.9980285511953,0.690968294038803,1.70180942645777,268.528994334612,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,751.9299791,-240.4328779,4091.144342,30.4918220194441,-0.450510902406853,0.144519631057118,270.852794242889,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,766.1199231,-240.4417345,4118.133166,23.4673860484384,-0.181838674049921,-1.8141061818028,273.879072314943,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,783.3614329,-237.2826666,4102.529678,30.4206812928901,-0.354388446998506,-0.490156037621947,295.044324940292,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,792.4123784,-231.9112169,4073.987678,1.80132020807131,0.499540370181937,1.15406010025898,314.072401584155,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,794.2089042,-231.8464014,4073.873448,18.6614158840034,-1.5424514923107,-1.41027107679966,315.744927191649,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,794.1949461,-230.0378709,4055.299879,5.20545020492133,0.150977269713115,2.06139190405583,323.86492375813,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,794.8134506,-225.7500753,4058.185875,19.1803285749654,-0.179516861354057,-1.27580819141381,322.916355449404,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,794.2764017,-210.9444326,4046.004351,14.5569531686806,0.590804413637814,-0.526891074271791,328.080430880898,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,796.9461777,-206.6340251,4032.358928,0.908647991387045,-0.549607993178952,1.30695854137858,337.322897303955,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,796.9506466,-205.7292244,4032.442336,5.07821038826476,2.40011007653811,1.19563050629942,337.308912593589,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,797.9039755,-206.7805689,4037.318201,0.909707855835776,0.74161607511795,-1.3791040215688,335.618632384222,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,797.8993803,-207.6864554,4037.235033,0.952774325383868,3.0741426475982,-0.271809350248398,335.634042026863,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,797.8438651,-206.7976217,4036.896401,16.2540863060827,-1.25811609033637,-0.665677892712454,335.778626153863,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,789.7237346,-204.7215928,4022.969847,10.7903441561733,0.364412342440397,1.40432482448561,336.233750969151,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,781.5221999,-198.931633,4026.924935,5.64605041621968,0.629190979836715,-0.342113649538474,327.451394983984,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,779.7102535,-193.5875084,4027.112199,9.61368336232313,-0.664095734111072,-1.37771156363739,326.152516226808,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,777.9060619,-192.4059479,4017.743543,5.04206663173682,-2.88254831260975,2.63637665662445,329.989663600587,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,778.8339194,-193.4387135,4022.590698,0,-0.838854716260237,-1.29183843311347,327.941512232989,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,778.8339194,-193.4387135,4022.590698,4.73830493547069,2.43271346876264,-1.3240963150009,327.941512232989,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,777.9555598,-194.1919786,4017.995852,17.8894401156688,0.181311533125898,0.205035082788409,329.765700698228,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,771.2081202,-198.1234032,4001.900883,42.8943693778306,-0.0931987965084913,0.29909127908855,333.630482361557,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,747.4035024,-215.1452932,3970.539723,25.6925377456659,-0.002189613776026,0.93228423744999,335.903390669519,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,726.6685908,-230.0408623,3973.419299,115.939906529075,0.107254315194773,1.04503781357933,319.675398848656,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,686.1458727,-253.0119135,4079.590397,26.5128880579863,-0.490503282079348,-2.41870834483586,221.72847009154,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,681.8257948,-259.8327586,4054.336759,57.9408352738263,0.540346533758157,2.58814087581524,235.006621291079,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,669.3191557,-266.1206799,4110.561188,19.768248529451,1.41799399711239,-0.149816477163925,194.231726760321,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,664.9199285,-259.9410286,4128.816115,2.77779871781882,0.604202669032524,-1.24155984947366,180.508849349677,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,664.8798518,-257.1693122,4128.636817,0,1.58525448255706,0.0645916977528312,179.889526026108,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,664.8798518,-257.1693122,4128.636817,0,0,0,179.889526026108,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,664.8798518,-257.1693122,4128.636817,0,0,0,179.889526026108,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y"
1,3,"Test","Y",NA,NA,664.8798518,-257.1693122,4128.636817,43.6487067102694,-0.294971918131364,1.35965676985213,179.889526026108,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,673.6324143,-254.5099726,4171.316205,20.1227165711294,-0.215516920674043,-1.18905149675368,173.71787665891,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,690.9347085,-244.8206761,4174.732617,15.7772011554283,0.200306189292822,-0.561140463761187,187.94523988372,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,704.8277412,-240.3675575,4168.726499,11.6191796128201,0.162095639807608,-0.078082661579494,201.923136548236,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,715.080836,-238.8380101,4163.478655,9.4752870417618,0.365803525846517,0.94644035080587,212.74770834653,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,723.2962469,-240.6554477,4167.835834,16.6251096895516,-0.337166050010807,-1.49927631068384,220.15392554752,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,731.9148055,-239.6210405,4153.65681,1.8711496493439,1.69474905560952,0.927676666300097,231.278096701059,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
1,3,"Test","Y",NA,NA,731.9064164,-241.4839497,4153.481596,12.0906455063445,2.88207990094955,0.823328011017081,231.511020495527,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N"
